item,Unique Visitors,Visits,Page Views,Bounces,Time Spent on Page (min),e89 Video Views,e17 Form Success,Form Submission Rate,Total Weekly Unique Visitors,Entries,Total Time Spent,Account Number,Date,Granularity
www.servicenow.com/success/optimize.html,10,10,17,1,0.59,0,0,0,196,1,355,ISP Visitor,Fri. 11 May 2018,day
www.servicenow.com/success/plan/start-implementation.html,7,8,8,1,0.47,0,0,0,196,1,225,ISP Visitor,Fri. 11 May 2018,day
www.servicenow.com/success/value-calculator-csm.html,7,7,20,1,3.7,0,0,0,196,4,1552,ISP Visitor,Fri. 11 May 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,6,7,8,4,0.07,1,0,0,196,4,28,ISP Visitor,Fri. 11 May 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,6,6,7,0,0.92,0,0,0,196,0,331,ISP Visitor,Fri. 11 May 2018,day
www.servicenow.com/success.html,135,138,251,25,1.18,0,0,0,198,63,9731,Not In List,Fri. 11 May 2018,day
www.servicenow.com/success/value-calculator-it.html,50,50,91,2,1.02,0,0,0,198,7,3049,Not In List,Fri. 11 May 2018,day
www.servicenow.com/success/plan.html,20,21,49,0,0.59,0,0,0,198,2,747,Not In List,Fri. 11 May 2018,day
www.servicenow.com/success/value-calculator-hr.html,10,12,27,1,3.5,0,0,0,198,2,2519,Not In List,Fri. 11 May 2018,day
www.servicenow.com/success/deploy.html,10,10,17,0,0.17,0,0,0,198,1,105,Not In List,Fri. 11 May 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,10,10,16,0,2.54,2,0,0,198,2,1527,Not In List,Fri. 11 May 2018,day
www.servicenow.com/success/optimize.html,8,8,15,0,0.72,0,0,0,198,0,344,Not In List,Fri. 11 May 2018,day
www.servicenow.com/success/value-calculator-csm.html,7,9,19,1,0.66,0,0,0,198,6,358,Not In List,Fri. 11 May 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,7,7,9,0,0.2,0,0,0,198,1,83,Not In List,Fri. 11 May 2018,day
www.servicenow.com/success/optimize/now/improve-self-service.html,5,6,13,0,10.29,0,0,0,198,1,3705,Not In List,Fri. 11 May 2018,day
www.servicenow.com/success.html,24,24,34,10,1.13,0,0,0,41,21,1621,::unspecified::,Fri. 11 May 2018,day
www.servicenow.com/success/value-calculator-it.html,11,11,26,5,1.36,0,0,0,41,10,898,::unspecified::,Fri. 11 May 2018,day
www.servicenow.com/success/deploy/now/success-essentials.html,1,2,2,2,0,0,0,0,41,2,0,::unspecified::,Fri. 11 May 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,2,0,0.17,0,0,0,41,0,10,::unspecified::,Fri. 11 May 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,1,1,0,0,0,0,41,1,0,::unspecified::,Fri. 11 May 2018,day
www.servicenow.com/success/optimize.html,1,1,1,1,0,0,0,0,41,1,0,::unspecified::,Fri. 11 May 2018,day
www.servicenow.com/success/extend.html,1,1,1,1,0,0,0,0,41,1,0,::unspecified::,Fri. 11 May 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,1,1,1,1,0,0,0,0,41,1,0,::unspecified::,Fri. 11 May 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,0,22.52,0,0,0,41,1,1351,::unspecified::,Fri. 11 May 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,1,1,1,0,4.1,0,0,0,41,0,246,::unspecified::,Fri. 11 May 2018,day
www.servicenow.com/success.html,13,13,13,13,0,0,0,0,17,13,0,ACCT0065581,Fri. 11 May 2018,day
www.servicenow.com/success/value-calculator-it.html,2,2,2,2,0,0,0,0,17,2,0,ACCT0065581,Fri. 11 May 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,1,0,0,0,0,17,1,0,ACCT0065581,Fri. 11 May 2018,day
www.servicenow.com/success/extend.html,1,1,1,1,0,0,0,0,17,1,0,ACCT0065581,Fri. 11 May 2018,day
,,,,,,,,,,,,ACCT0071663,Fri. 11 May 2018,day
www.servicenow.com/success.html,1,1,2,0,0.85,0,0,0,1,1,51,ACCT0048703,Fri. 11 May 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,1,1,1,0,0,0,0,0,1,0,0,ACCT0048703,Fri. 11 May 2018,day
,,,,,,,,,,,,ACCT0022476,Fri. 11 May 2018,day
,,,,,,,,,,,,ACCT0106566,Fri. 11 May 2018,day
www.servicenow.com/success.html,1,1,1,0,0.17,0,0,0,1,0,10,ACCT0087337,Fri. 11 May 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,1,1,0,ACCT0087337,Fri. 11 May 2018,day
,,,,,,,,,,,,ACCT0087467,Fri. 11 May 2018,day
www.servicenow.com/success.html,34,35,71,11,0.68,0,0,0,57,17,1434,ISP Visitor,Sat. 12 May 2018,day
www.servicenow.com/success/value-calculator-it.html,11,11,22,1,0.86,0,0,0,57,2,566,ISP Visitor,Sat. 12 May 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,5,5,12,1,7.33,2,0,0,57,5,2198,ISP Visitor,Sat. 12 May 2018,day
www.servicenow.com/success/deploy.html,5,5,12,1,0.3,0,0,0,57,1,89,ISP Visitor,Sat. 12 May 2018,day
www.servicenow.com/success/optimize.html,4,4,9,0,0.53,0,0,0,57,1,126,ISP Visitor,Sat. 12 May 2018,day
www.servicenow.com/success/value-calculator-hr.html,4,4,5,1,0.12,0,0,0,57,1,29,ISP Visitor,Sat. 12 May 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,3,5,3,1,5.21,0,0,0,57,2,1564,ISP Visitor,Sat. 12 May 2018,day
www.servicenow.com/success/extend.html,3,3,7,0,3.34,0,0,0,57,0,602,ISP Visitor,Sat. 12 May 2018,day
www.servicenow.com/success/value-calculator-csm.html,3,3,6,0,1.82,0,0,0,57,0,327,ISP Visitor,Sat. 12 May 2018,day
www.servicenow.com/success/plan/start-implementation.html,3,3,3,0,0.23,0,0,0,57,0,41,ISP Visitor,Sat. 12 May 2018,day
www.servicenow.com/success.html,17,17,28,1,1.29,0,0,0,29,3,1315,Not In List,Sat. 12 May 2018,day
www.servicenow.com/success/value-calculator-it.html,10,10,14,1,0.37,0,0,0,29,3,224,Not In List,Sat. 12 May 2018,day
www.servicenow.com/success/plan.html,2,2,6,0,0.47,0,0,0,29,0,56,Not In List,Sat. 12 May 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,3,0,4.01,0,0,0,29,1,481,Not In List,Sat. 12 May 2018,day
www.servicenow.com/success/extend/hr/consumerize-employee-experience.html,1,1,4,0,7.82,0,0,0,29,0,469,Not In List,Sat. 12 May 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,1,1,2,0,2.9,0,0,0,29,0,174,Not In List,Sat. 12 May 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,2,0,1.92,0,0,0,29,0,115,Not In List,Sat. 12 May 2018,day
www.servicenow.com/lpbp/plan-for-successful-cmdb.html,1,1,2,0,1.77,0,1,100,29,0,106,Not In List,Sat. 12 May 2018,day
www.servicenow.com/success/pillars.html,1,1,1,0,21.73,0,0,0,29,0,1304,Not In List,Sat. 12 May 2018,day
www.servicenow.com/success/value-calculator-csm-form-1.html,1,1,1,0,0.58,0,0,0,29,0,35,Not In List,Sat. 12 May 2018,day
www.servicenow.com/success.html,10,10,12,3,0.34,0,0,0,19,7,206,::unspecified::,Sat. 12 May 2018,day
www.servicenow.com/success/value-calculator-it.html,5,5,5,4,0,0,0,0,19,4,0,::unspecified::,Sat. 12 May 2018,day
www.servicenow.com/success/extend.html,1,1,2,0,0.45,0,0,0,19,0,27,::unspecified::,Sat. 12 May 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,1,0,0,0,0,19,1,0,::unspecified::,Sat. 12 May 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,1,1,1,1,0,0,0,0,19,1,0,::unspecified::,Sat. 12 May 2018,day
www.servicenow.com/success/plan.html,1,1,1,1,0,0,0,0,19,1,0,::unspecified::,Sat. 12 May 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,1,1,1,1,0,0,0,0,19,1,0,::unspecified::,Sat. 12 May 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,19,3,0,::unspecified::,Sat. 12 May 2018,day
info.servicenow.com/LP=5759,0,0,0,0,INF,0,0,INF,19,1,0,::unspecified::,Sat. 12 May 2018,day
www.servicenow.com/services/training-and-certification.html,0,0,0,0,INF,0,0,INF,19,1,0,::unspecified::,Sat. 12 May 2018,day
,,,,,,,,,,,,ACCT0065581,Sat. 12 May 2018,day
,,,,,,,,,,,,ACCT0071663,Sat. 12 May 2018,day
,,,,,,,,,,,,ACCT0048703,Sat. 12 May 2018,day
,,,,,,,,,,,,ACCT0022476,Sat. 12 May 2018,day
,,,,,,,,,,,,ACCT0106566,Sat. 12 May 2018,day
,,,,,,,,,,,,ACCT0087337,Sat. 12 May 2018,day
,,,,,,,,,,,,ACCT0087467,Sat. 12 May 2018,day
www.servicenow.com/success.html,66,74,108,13,1.21,0,0,0,109,27,5388,ISP Visitor,Sun. 13 May 2018,day
www.servicenow.com/success/value-calculator-it.html,32,32,58,3,3.1,0,0,0,109,6,5958,ISP Visitor,Sun. 13 May 2018,day
www.servicenow.com/success/plan.html,11,11,23,0,1.59,0,0,0,109,0,1052,ISP Visitor,Sun. 13 May 2018,day
www.servicenow.com/success/plan/start-implementation.html,6,7,9,2,0.62,0,0,0,109,2,259,ISP Visitor,Sun. 13 May 2018,day
www.servicenow.com/success/deploy.html,6,6,28,0,1.03,0,0,0,109,1,372,ISP Visitor,Sun. 13 May 2018,day
www.servicenow.com/success/value-calculator-hr.html,4,5,6,2,0.1,0,0,0,109,3,29,ISP Visitor,Sun. 13 May 2018,day
www.servicenow.com/success/optimize.html,4,4,11,0,2.41,0,0,0,109,1,578,ISP Visitor,Sun. 13 May 2018,day
www.servicenow.com/success/deploy/now/success-essentials.html,4,4,5,0,0.93,0,0,0,109,0,223,ISP Visitor,Sun. 13 May 2018,day
www.servicenow.com/success/optimize/now/improve-self-service.html,3,3,9,0,2.47,0,0,0,109,0,445,ISP Visitor,Sun. 13 May 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,3,3,5,0,9.58,0,2,66.67,109,0,1725,ISP Visitor,Sun. 13 May 2018,day
www.servicenow.com/success.html,49,56,122,9,1.72,0,1,1.79,71,26,5788,Not In List,Sun. 13 May 2018,day
www.servicenow.com/success/value-calculator-it.html,10,10,20,2,4.15,0,0,0,71,2,2490,Not In List,Sun. 13 May 2018,day
www.servicenow.com/success/optimize.html,5,6,12,0,3.54,0,0,0,71,0,1273,Not In List,Sun. 13 May 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,5,6,10,0,3.34,1,0,0,71,3,1202,Not In List,Sun. 13 May 2018,day
www.servicenow.com/success/plan.html,5,5,15,0,1.05,0,0,0,71,1,316,Not In List,Sun. 13 May 2018,day
www.servicenow.com/success/extend.html,4,5,9,0,0.97,0,0,0,71,0,292,Not In List,Sun. 13 May 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,4,4,5,0,1.48,0,0,0,71,0,354,Not In List,Sun. 13 May 2018,day
www.servicenow.com/success/optimize/now/improve-self-service.html,3,4,6,0,0.79,0,0,0,71,0,189,Not In List,Sun. 13 May 2018,day
www.servicenow.com/success/extend/hr/consumerize-employee-experience.html,3,4,4,1,0.08,0,0,0,71,3,20,Not In List,Sun. 13 May 2018,day
www.servicenow.com/success/value-calculator-hr.html,3,3,8,0,5.5,0,0,0,71,1,990,Not In List,Sun. 13 May 2018,day
www.servicenow.com/success.html,6,6,9,1,0.31,0,0,0,17,4,112,::unspecified::,Sun. 13 May 2018,day
www.servicenow.com/success/value-calculator-it.html,4,4,7,3,2.16,0,0,0,17,4,519,::unspecified::,Sun. 13 May 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,2,2,2,2,0,0,0,0,17,2,0,::unspecified::,Sun. 13 May 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,1,0,0,0,0,17,1,0,::unspecified::,Sun. 13 May 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,1,1,1,1,0,0,0,0,17,1,0,::unspecified::,Sun. 13 May 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,1,0,0,0,0,17,1,0,::unspecified::,Sun. 13 May 2018,day
www.servicenow.com/success/plan/hr-knowledge-management.html,1,1,1,1,0,0,0,0,17,1,0,::unspecified::,Sun. 13 May 2018,day
www.servicenow.com/success/extend.html,1,1,1,1,0,0,0,0,17,1,0,::unspecified::,Sun. 13 May 2018,day
www.servicenow.com/services/training-and-certification/certified-system.html,0,0,0,0,INF,0,0,INF,17,2,0,::unspecified::,Sun. 13 May 2018,day
www.servicenow.com/products/customer-service-management.html,0,0,0,0,INF,0,0,INF,17,1,0,::unspecified::,Sun. 13 May 2018,day
,,,,,,,,,,,,ACCT0065581,Sun. 13 May 2018,day
,,,,,,,,,,,,ACCT0071663,Sun. 13 May 2018,day
,,,,,,,,,,,,ACCT0048703,Sun. 13 May 2018,day
,,,,,,,,,,,,ACCT0022476,Sun. 13 May 2018,day
,,,,,,,,,,,,ACCT0106566,Sun. 13 May 2018,day
www.servicenow.com/success.html,1,1,1,0,0,0,0,0,1,0,0,ACCT0087337,Sun. 13 May 2018,day
www.servicenow.com/support/contact-support.html,0,0,0,0,INF,0,0,INF,1,1,0,ACCT0087337,Sun. 13 May 2018,day
,,,,,,,,,,,,ACCT0087467,Sun. 13 May 2018,day
www.servicenow.com/success.html,482,512,924,245,1.04,0,0,0,623,408,31952,ISP Visitor,Mon. 14 May 2018,day
www.servicenow.com/success/value-calculator-it.html,103,108,229,22,1.12,0,0,0,623,41,7284,ISP Visitor,Mon. 14 May 2018,day
www.servicenow.com/success/plan.html,60,61,142,3,0.72,0,0,0,623,6,2652,ISP Visitor,Mon. 14 May 2018,day
www.servicenow.com/success/deploy.html,35,35,59,6,1.3,0,0,0,623,11,2721,ISP Visitor,Mon. 14 May 2018,day
www.servicenow.com/success/optimize.html,26,26,47,2,0.39,0,0,0,623,2,614,ISP Visitor,Mon. 14 May 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,20,21,38,0,1.89,0,0,0,623,2,2376,ISP Visitor,Mon. 14 May 2018,day
www.servicenow.com/success/value-calculator-hr.html,19,22,61,2,2,0,0,0,623,6,2646,ISP Visitor,Mon. 14 May 2018,day
www.servicenow.com/success/plan/start-implementation.html,18,21,24,4,1.15,0,0,0,623,5,1453,ISP Visitor,Mon. 14 May 2018,day
www.servicenow.com/success/deploy/now/success-essentials.html,18,19,22,0,2.88,0,0,0,623,2,3288,ISP Visitor,Mon. 14 May 2018,day
www.servicenow.com/success/optimize/now/improve-self-service.html,18,18,33,2,0.7,0,0,0,623,6,755,ISP Visitor,Mon. 14 May 2018,day
www.servicenow.com/success.html,475,512,1003,163,1.23,0,1,0.2,608,374,37662,Not In List,Mon. 14 May 2018,day
www.servicenow.com/success/value-calculator-it.html,84,84,207,11,2.06,0,0,0,608,27,10375,Not In List,Mon. 14 May 2018,day
www.servicenow.com/success/plan.html,81,85,267,0,0.99,0,0,0,608,6,5067,Not In List,Mon. 14 May 2018,day
www.servicenow.com/success/optimize.html,50,51,100,2,0.48,0,0,0,608,3,1464,Not In List,Mon. 14 May 2018,day
www.servicenow.com/success/deploy.html,39,42,98,1,0.68,0,0,0,608,2,1706,Not In List,Mon. 14 May 2018,day
www.servicenow.com/success/extend.html,27,27,65,1,1.07,0,0,0,608,4,1728,Not In List,Mon. 14 May 2018,day
www.servicenow.com/success/plan/start-implementation.html,26,28,41,0,1.16,0,0,0,608,1,1955,Not In List,Mon. 14 May 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,25,26,47,1,1.24,3,0,0,608,3,1937,Not In List,Mon. 14 May 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,24,27,43,5,1.21,0,0,0,608,9,1968,Not In List,Mon. 14 May 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,20,22,33,2,1.34,0,0,0,608,13,1765,Not In List,Mon. 14 May 2018,day
www.servicenow.com/success.html,95,99,139,48,0.87,0,0,0,142,96,5165,::unspecified::,Mon. 14 May 2018,day
www.servicenow.com/success/value-calculator-it.html,22,23,50,13,0.64,0,0,0,142,19,889,::unspecified::,Mon. 14 May 2018,day
www.servicenow.com/success/deploy.html,7,7,7,5,0.04,0,0,0,142,6,17,::unspecified::,Mon. 14 May 2018,day
www.servicenow.com/success/value-calculator-hr.html,4,4,9,1,0.5,0,0,0,142,4,121,::unspecified::,Mon. 14 May 2018,day
www.servicenow.com/success/extend.html,3,3,5,1,1.96,0,0,0,142,1,352,::unspecified::,Mon. 14 May 2018,day
www.servicenow.com/success/plan.html,3,3,3,0,0.38,0,0,0,142,0,69,::unspecified::,Mon. 14 May 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,5,0,5.72,0,0,0,142,2,686,::unspecified::,Mon. 14 May 2018,day
www.servicenow.com/success/optimize/now/improve-self-service.html,2,2,4,1,0.32,0,0,0,142,1,38,::unspecified::,Mon. 14 May 2018,day
www.servicenow.com/success/optimize.html,2,2,4,0,0.38,0,0,0,142,0,45,::unspecified::,Mon. 14 May 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,2,2,3,1,1.38,0,0,0,142,1,165,::unspecified::,Mon. 14 May 2018,day
www.servicenow.com/success.html,80,80,81,79,0.02,0,0,0,85,80,119,ACCT0065581,Mon. 14 May 2018,day
www.servicenow.com/success/value-calculator-it.html,2,2,2,2,0,0,0,0,85,2,0,ACCT0065581,Mon. 14 May 2018,day
www.servicenow.com/success/deploy.html,1,1,1,1,0,0,0,0,85,1,0,ACCT0065581,Mon. 14 May 2018,day
www.servicenow.com/success/optimize.html,1,1,1,1,0,0,0,0,85,1,0,ACCT0065581,Mon. 14 May 2018,day
www.servicenow.com/success/optimize/now/improve-self-service.html,1,1,1,1,0,0,0,0,85,1,0,ACCT0065581,Mon. 14 May 2018,day
www.servicenow.com/success.html,4,7,11,3,4.49,0,0,0,4,7,1887,ACCT0071663,Mon. 14 May 2018,day
,,,,,,,,,,,,ACCT0048703,Mon. 14 May 2018,day
,,,,,,,,,,,,ACCT0022476,Mon. 14 May 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,4,0,19.3,0,0,0,1,1,1158,ACCT0106566,Mon. 14 May 2018,day
www.servicenow.com/success.html,1,1,1,0,0,0,0,0,1,0,0,ACCT0087337,Mon. 14 May 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,1,1,0,ACCT0087337,Mon. 14 May 2018,day
,,,,,,,,,,,,ACCT0087467,Mon. 14 May 2018,day
www.servicenow.com/success.html,262,283,543,107,1.57,0,0,0,380,174,26601,ISP Visitor,Tue. 15 May 2018,day
www.servicenow.com/success/value-calculator-it.html,68,70,154,4,2.13,0,0,0,380,16,8959,ISP Visitor,Tue. 15 May 2018,day
www.servicenow.com/success/plan.html,41,42,113,4,1.22,0,0,0,380,4,3073,ISP Visitor,Tue. 15 May 2018,day
www.servicenow.com/success/value-calculator-hr.html,20,22,59,3,2.83,0,0,0,380,7,3731,ISP Visitor,Tue. 15 May 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,15,16,27,1,0.55,0,0,0,380,1,532,ISP Visitor,Tue. 15 May 2018,day
www.servicenow.com/success/extend.html,15,15,36,1,1.24,0,0,0,380,1,1115,ISP Visitor,Tue. 15 May 2018,day
www.servicenow.com/success/value-calculator-csm.html,14,14,22,6,1.45,0,0,0,380,8,1216,ISP Visitor,Tue. 15 May 2018,day
www.servicenow.com/success/deploy.html,13,13,27,2,0.48,0,1,7.69,380,2,378,ISP Visitor,Tue. 15 May 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,12,12,19,2,2.85,0,0,0,380,3,2053,ISP Visitor,Tue. 15 May 2018,day
www.servicenow.com/success/plan/start-implementation.html,11,11,15,0,1.43,0,0,0,380,0,942,ISP Visitor,Tue. 15 May 2018,day
www.servicenow.com/success.html,289,318,658,81,1.36,0,12,3.77,416,182,25903,Not In List,Tue. 15 May 2018,day
www.servicenow.com/success/value-calculator-it.html,70,76,162,10,1.05,0,0,0,416,28,4778,Not In List,Tue. 15 May 2018,day
www.servicenow.com/success/plan.html,58,62,163,1,1.21,0,0,0,416,6,4508,Not In List,Tue. 15 May 2018,day
www.servicenow.com/success/deploy.html,33,35,84,1,0.47,0,0,0,416,2,980,Not In List,Tue. 15 May 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,27,30,46,8,2.45,4,0,0,416,13,4405,Not In List,Tue. 15 May 2018,day
www.servicenow.com/success/optimize.html,26,27,57,0,0.53,0,0,0,416,1,855,Not In List,Tue. 15 May 2018,day
www.servicenow.com/success/value-calculator-csm.html,19,21,45,5,2.33,0,0,0,416,8,2932,Not In List,Tue. 15 May 2018,day
www.servicenow.com/success/plan/start-implementation.html,19,19,18,1,0.48,0,0,0,416,1,547,Not In List,Tue. 15 May 2018,day
www.servicenow.com/success/value-calculator-hr.html,18,20,46,1,2.21,0,0,0,416,8,2655,Not In List,Tue. 15 May 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,15,19,28,0,1.87,0,0,0,416,9,2127,Not In List,Tue. 15 May 2018,day
www.servicenow.com/success.html,48,49,77,19,1.2,0,0,0,71,43,3531,::unspecified::,Tue. 15 May 2018,day
www.servicenow.com/success/value-calculator-it.html,7,7,21,1,4.94,0,0,0,71,6,2073,::unspecified::,Tue. 15 May 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,3,4,4,2,0.12,0,0,0,71,4,29,::unspecified::,Tue. 15 May 2018,day
www.servicenow.com/success/value-calculator-csm.html,3,3,8,0,4.38,0,0,0,71,2,788,::unspecified::,Tue. 15 May 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,3,3,4,0,0.19,0,0,0,71,1,34,::unspecified::,Tue. 15 May 2018,day
www.servicenow.com/success/value-calculator-hr.html,2,2,5,0,1.15,0,0,0,71,0,138,::unspecified::,Tue. 15 May 2018,day
www.servicenow.com/success/plan.html,2,2,3,0,0.53,0,0,0,71,0,64,::unspecified::,Tue. 15 May 2018,day
www.servicenow.com/success/pillars.html,2,2,2,1,0.67,0,0,0,71,2,80,::unspecified::,Tue. 15 May 2018,day
www.servicenow.com/success/extend.html,1,2,2,2,0,0,0,0,71,2,0,::unspecified::,Tue. 15 May 2018,day
www.servicenow.com/success/plan/start-implementation/stage1.html,1,2,2,1,0.34,0,0,0,71,2,41,::unspecified::,Tue. 15 May 2018,day
www.servicenow.com/success.html,33,33,33,33,0,0,0,0,33,33,0,ACCT0065581,Tue. 15 May 2018,day
www.servicenow.com/success.html,1,1,1,0,0.78,0,0,0,1,0,47,ACCT0071663,Tue. 15 May 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,1,1,0,ACCT0071663,Tue. 15 May 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,2,0,7.22,0,0,0,1,1,433,ACCT0048703,Tue. 15 May 2018,day
www.servicenow.com/success.html,1,1,2,0,0.28,0,0,0,1,1,17,ACCT0022476,Tue. 15 May 2018,day
www.servicenow.com/success/optimize.html,1,1,2,0,0.28,0,0,0,1,0,17,ACCT0022476,Tue. 15 May 2018,day
www.servicenow.com/success/optimize/now/improve-self-service.html,1,1,1,0,0,0,0,0,1,0,0,ACCT0022476,Tue. 15 May 2018,day
www.servicenow.com/success/pillars/enterprise-intro.html,1,1,1,0,6.38,0,0,0,1,0,383,ACCT0106566,Tue. 15 May 2018,day
,,,,,,,,,,,,ACCT0087337,Tue. 15 May 2018,day
,,,,,,,,,,,,ACCT0087467,Tue. 15 May 2018,day
www.servicenow.com/success.html,172,193,375,51,1.11,0,1,0.52,256,103,12890,ISP Visitor,Wed. 16 May 2018,day
www.servicenow.com/success/value-calculator-it.html,48,51,86,7,1.4,0,0,0,256,18,4283,ISP Visitor,Wed. 16 May 2018,day
www.servicenow.com/success/plan.html,25,30,85,0,1,0,1,3.33,256,2,1800,ISP Visitor,Wed. 16 May 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,14,16,32,3,2.15,1,0,0,256,6,2067,ISP Visitor,Wed. 16 May 2018,day
www.servicenow.com/success/value-calculator-hr.html,13,15,29,3,2.54,0,0,0,256,4,2290,ISP Visitor,Wed. 16 May 2018,day
www.servicenow.com/success/optimize.html,13,13,27,2,0.42,0,0,0,256,3,331,ISP Visitor,Wed. 16 May 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,13,13,15,1,0.9,0,0,0,256,1,704,ISP Visitor,Wed. 16 May 2018,day
www.servicenow.com/success/deploy.html,12,12,30,0,1.8,0,0,0,256,0,1296,ISP Visitor,Wed. 16 May 2018,day
www.servicenow.com/success/plan/start-implementation.html,6,7,9,0,1.09,0,0,0,256,0,457,ISP Visitor,Wed. 16 May 2018,day
www.servicenow.com/success/value-calculator-csm.html,6,7,8,1,3.05,0,0,0,256,4,1281,ISP Visitor,Wed. 16 May 2018,day
www.servicenow.com/success.html,182,209,459,48,1.37,0,0,0,320,106,17119,Not In List,Wed. 16 May 2018,day
www.servicenow.com/success/value-calculator-it.html,80,89,181,15,2.64,0,0,0,320,27,14097,Not In List,Wed. 16 May 2018,day
