item,Unique Visitors,Visits,Page Views,Bounces,Time Spent on Page (min),e89 Video Views,e17 Form Success,Form Submission Rate,Total Weekly Unique Visitors,Entries,Total Time Spent,Account Number,Date,Granularity
www.servicenow.com/success/value-calculate-it.html,1,1,1,0,0.25,0,0,0,56,0,15,ISP Visitor,Tue. 13 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,49,57,149,7,1.73,0,0,0,71,19,5921,Not In List,Tue. 13 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,21,28,82,5,4.17,0,0,0,71,10,7006,Not In List,Tue. 13 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,18,21,67,0,1.17,0,0,0,71,5,1473,Not In List,Tue. 13 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,17,19,26,1,0.71,0,6,31.58,71,2,808,Not In List,Tue. 13 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,12,13,45,0,4.66,0,0,0,71,1,3633,Not In List,Tue. 13 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,3,3,8,1,1.03,0,3,100,71,1,185,Not In List,Tue. 13 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,3,3,6,0,5.82,0,2,66.67,71,0,1047,Not In List,Tue. 13 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,3,3,4,0,0.31,0,1,33.33,71,0,55,Not In List,Tue. 13 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,2,2,3,0,0.51,0,0,0,71,0,61,Not In List,Tue. 13 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,2,2,3,0,0.17,0,1,50,71,0,21,Not In List,Tue. 13 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,14,14,28,3,1.75,0,0,0,24,14,1468,::unspecified::,Tue. 13 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,3,3,7,0,0.77,0,3,100,24,3,138,::unspecified::,Tue. 13 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,3,3,5,0,0.14,0,0,0,24,3,25,::unspecified::,Tue. 13 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,2,2,4,0,3.34,0,0,0,24,2,401,::unspecified::,Tue. 13 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,4,0,4.88,0,1,100,24,1,293,::unspecified::,Tue. 13 Feb. 2018,day
www.servicenow.com/success/value-calculator-ir.html,1,1,1,0,1.05,0,0,0,24,1,63,::unspecified::,Tue. 13 Feb. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,24,6,0,::unspecified::,Tue. 13 Feb. 2018,day
www.servicenow.com/lpayr/idc-identifies-the-leaders-in-the-problem-management-market.html,0,0,0,0,INF,0,0,INF,24,1,0,::unspecified::,Tue. 13 Feb. 2018,day
info.servicenow.com/LP=5345/,0,0,0,0,INF,0,0,INF,24,1,0,::unspecified::,Tue. 13 Feb. 2018,day
www.servicenow.com/resources.html,0,0,0,0,INF,0,0,INF,24,1,0,::unspecified::,Tue. 13 Feb. 2018,day
,,,,,,,,,,,,ACCT0106566,Tue. 13 Feb. 2018,day
,,,,,,,,,,,,ACCT0080490,Tue. 13 Feb. 2018,day
,,,,,,,,,,,,ACCT0065581,Tue. 13 Feb. 2018,day
,,,,,,,,,,,,ACCT0000737,Tue. 13 Feb. 2018,day
,,,,,,,,,,,,ACCT0004149,Tue. 13 Feb. 2018,day
,,,,,,,,,,,,ACCT0047511,Tue. 13 Feb. 2018,day
,,,,,,,,,,,,ACCT0009231,Tue. 13 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,31,35,87,9,3.31,0,0,0,43,16,6955,ISP Visitor,Wed. 14 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,8,8,20,1,0.78,0,0,0,43,3,372,ISP Visitor,Wed. 14 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,7,7,16,2,5.16,0,5,71.43,43,2,2167,ISP Visitor,Wed. 14 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,6,6,17,2,0.97,0,0,0,43,3,351,ISP Visitor,Wed. 14 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,3,3,8,0,0.19,0,0,0,43,1,35,ISP Visitor,Wed. 14 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,2,2,3,0,0.08,0,1,50,43,0,10,ISP Visitor,Wed. 14 Feb. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,43,10,0,ISP Visitor,Wed. 14 Feb. 2018,day
www.servicenow.com/solutions/improve-it-service-delivery.html,0,0,0,0,INF,0,0,INF,43,2,0,ISP Visitor,Wed. 14 Feb. 2018,day
www.servicenow.com/company.html,0,0,0,0,INF,0,0,INF,43,2,0,ISP Visitor,Wed. 14 Feb. 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,43,1,0,ISP Visitor,Wed. 14 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,34,35,81,4,0.93,0,0,0,52,16,1945,Not In List,Wed. 14 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,18,18,59,4,1.09,0,0,0,52,7,1177,Not In List,Wed. 14 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,8,8,12,1,0.41,0,0,0,52,4,198,Not In List,Wed. 14 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,6,6,8,0,0.97,0,2,33.33,52,0,350,Not In List,Wed. 14 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,5,6,13,2,0.99,0,0,0,52,2,358,Not In List,Wed. 14 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,2,2,3,0,0.36,0,0,0,52,1,43,Not In List,Wed. 14 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,1,1,2,0,0.57,0,1,100,52,0,34,Not In List,Wed. 14 Feb. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,52,9,0,Not In List,Wed. 14 Feb. 2018,day
www.servicenow.com/search.html,0,0,0,0,INF,0,0,INF,52,2,0,Not In List,Wed. 14 Feb. 2018,day
www.servicenow.com/products/customer-service-management.html,0,0,0,0,INF,0,0,INF,52,1,0,Not In List,Wed. 14 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,13,13,24,4,1.24,0,0,0,23,12,967,::unspecified::,Wed. 14 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,5,5,9,4,0.24,0,0,0,23,5,71,::unspecified::,Wed. 14 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,3,4,5,2,6.36,0,0,0,23,3,1526,::unspecified::,Wed. 14 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,3,3,3,0,0,0,0,23,3,0,::unspecified::,Wed. 14 Feb. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,23,2,0,::unspecified::,Wed. 14 Feb. 2018,day
www.servicenow.com/resources.html,0,0,0,0,INF,0,0,INF,23,2,0,::unspecified::,Wed. 14 Feb. 2018,day
www.servicenow.com/products/cloud-management.html,0,0,0,0,INF,0,0,INF,23,1,0,::unspecified::,Wed. 14 Feb. 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,23,1,0,::unspecified::,Wed. 14 Feb. 2018,day
www.servicenow.com/solutions/security-incidents.html,0,0,0,0,INF,0,0,INF,23,1,0,::unspecified::,Wed. 14 Feb. 2018,day
,,,,,,,,,,,,ACCT0106566,Wed. 14 Feb. 2018,day
,,,,,,,,,,,,ACCT0080490,Wed. 14 Feb. 2018,day
,,,,,,,,,,,,ACCT0065581,Wed. 14 Feb. 2018,day
,,,,,,,,,,,,ACCT0000737,Wed. 14 Feb. 2018,day
,,,,,,,,,,,,ACCT0004149,Wed. 14 Feb. 2018,day
,,,,,,,,,,,,ACCT0047511,Wed. 14 Feb. 2018,day
,,,,,,,,,,,,ACCT0009231,Wed. 14 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,44,55,118,11,2.12,0,0,0,56,22,6981,ISP Visitor,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,11,12,39,0,0.64,0,0,0,56,1,461,ISP Visitor,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,11,12,16,2,2.88,0,0,0,56,5,2073,ISP Visitor,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,7,10,16,0,3.42,0,0,0,56,4,2049,ISP Visitor,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,5,5,12,0,0.85,0,0,0,56,0,255,ISP Visitor,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,4,4,5,1,0.24,0,1,25,56,1,57,ISP Visitor,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,3,3,7,0,11.14,0,4,133.33,56,0,2005,ISP Visitor,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,3,0,16.65,0,2,200,56,0,999,ISP Visitor,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,1,1,2,0,0.15,0,1,100,56,0,9,ISP Visitor,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,1,1,1,0,1.52,0,0,0,56,0,91,ISP Visitor,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,32,36,90,3,3.41,0,0,0,45,13,7372,Not In List,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,9,9,27,1,3.15,0,0,0,45,2,1700,Not In List,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,9,9,26,0,4.24,0,0,0,45,3,2287,Not In List,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,5,5,16,0,0.82,0,0,0,45,0,246,Not In List,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,4,4,8,0,4.57,0,4,100,45,0,1097,Not In List,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,3,3,4,0,0.09,0,1,33.33,45,0,17,Not In List,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,2,2,4,0,0.62,0,0,0,45,0,75,Not In List,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,1,1,3,0,2.65,0,2,200,45,0,159,Not In List,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,2,0,0.38,0,1,100,45,0,23,Not In List,Thu. 15 Feb. 2018,day
www.servicenow.com/success.html,1,1,1,1,0,0,0,0,45,1,0,Not In List,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,18,19,37,5,2.8,0,0,0,23,19,3194,::unspecified::,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,2,2,6,0,0.65,0,0,0,23,2,78,::unspecified::,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,2,2,3,1,0.08,0,0,0,23,2,10,::unspecified::,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,0,1.87,0,0,0,23,1,112,::unspecified::,Thu. 15 Feb. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,23,7,0,::unspecified::,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,5,0,11.33,0,0,0,1,1,680,ACCT0106566,Thu. 15 Feb. 2018,day
,,,,,,,,,,,,ACCT0080490,Thu. 15 Feb. 2018,day
,,,,,,,,,,,,ACCT0065581,Thu. 15 Feb. 2018,day
,,,,,,,,,,,,ACCT0000737,Thu. 15 Feb. 2018,day
,,,,,,,,,,,,ACCT0004149,Thu. 15 Feb. 2018,day
,,,,,,,,,,,,ACCT0047511,Thu. 15 Feb. 2018,day
,,,,,,,,,,,,ACCT0009231,Thu. 15 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,48,51,91,11,1.39,0,0,0,64,21,4260,ISP Visitor,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,13,14,46,1,1.09,0,0,0,64,4,914,ISP Visitor,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,10,10,30,1,1.88,0,16,160,64,1,1125,ISP Visitor,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,6,6,19,0,3.55,0,3,50,64,4,1279,ISP Visitor,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,6,6,12,0,4.43,0,0,0,64,1,1595,ISP Visitor,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,5,5,9,0,0.31,0,0,0,64,0,93,ISP Visitor,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,3,3,7,0,0.38,0,0,0,64,0,69,ISP Visitor,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,3,3,4,0,0.19,0,1,33.33,64,0,34,ISP Visitor,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm-form-1.html,1,1,2,0,0.17,0,0,0,64,0,10,ISP Visitor,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,1,0,0.62,0,0,0,64,0,37,ISP Visitor,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,20,24,50,5,3.36,0,0,0,30,8,4833,Not In List,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,8,9,34,0,3.33,0,0,0,30,2,1796,Not In List,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,6,7,12,0,4.48,0,0,0,30,1,1881,Not In List,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,6,7,12,0,1.19,0,0,0,30,1,501,Not In List,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,5,5,8,0,0.2,0,2,40,30,1,59,Not In List,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,4,5,8,0,0.55,0,3,60,30,1,164,Not In List,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,2,4,11,1,0.97,0,6,150,30,1,234,Not In List,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,2,2,5,0,5.08,0,2,100,30,0,609,Not In List,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form-1.html,2,2,2,0,1.41,0,0,0,30,0,169,Not In List,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,1,1,4,0,1.37,0,2,200,30,0,82,Not In List,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,21,22,50,11,0.7,0,0,0,31,21,918,::unspecified::,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,4,4,12,1,0.7,0,0,0,31,4,168,::unspecified::,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,3,3,3,2,0.09,0,0,0,31,3,17,::unspecified::,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,3,3,3,0,1.04,0,0,0,31,2,187,::unspecified::,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,2,2,1,0.23,0,0,0,31,2,28,::unspecified::,Fri. 16 Feb. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,31,3,0,::unspecified::,Fri. 16 Feb. 2018,day
www.servicenow.com/lpayr/forrester-study-tei-of-servicenow-security-ops.html,0,0,0,0,INF,0,0,INF,31,2,0,::unspecified::,Fri. 16 Feb. 2018,day
info.servicenow.com/LP=8547/,0,0,0,0,INF,0,0,INF,31,1,0,::unspecified::,Fri. 16 Feb. 2018,day
info.servicenow.com/LP=5345/,0,0,0,0,INF,0,0,INF,31,1,0,::unspecified::,Fri. 16 Feb. 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,31,1,0,::unspecified::,Fri. 16 Feb. 2018,day
,,,,,,,,,,,,ACCT0106566,Fri. 16 Feb. 2018,day
,,,,,,,,,,,,ACCT0080490,Fri. 16 Feb. 2018,day
,,,,,,,,,,,,ACCT0065581,Fri. 16 Feb. 2018,day
,,,,,,,,,,,,ACCT0000737,Fri. 16 Feb. 2018,day
,,,,,,,,,,,,ACCT0004149,Fri. 16 Feb. 2018,day
,,,,,,,,,,,,ACCT0047511,Fri. 16 Feb. 2018,day
,,,,,,,,,,,,ACCT0009231,Fri. 16 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,17,17,28,5,3.11,0,0,0,18,9,3171,ISP Visitor,Sat. 17 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,3,4,5,1,1.27,0,0,0,18,2,304,ISP Visitor,Sat. 17 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,3,0,0.1,0,0,0,18,0,12,ISP Visitor,Sat. 17 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,1,0,0.12,0,0,0,18,0,7,ISP Visitor,Sat. 17 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,1,0,0,0,0,0,18,0,0,ISP Visitor,Sat. 17 Feb. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,18,4,0,ISP Visitor,Sat. 17 Feb. 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,18,1,0,ISP Visitor,Sat. 17 Feb. 2018,day
www.servicenow.com/company/media/press-room.html,0,0,0,0,INF,0,0,INF,18,1,0,ISP Visitor,Sat. 17 Feb. 2018,day
www.servicenow.com/lpayr/forrester-study-total-economic-impact-of-servicenow.html,0,0,0,0,INF,0,0,INF,18,1,0,ISP Visitor,Sat. 17 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,2,2,10,0,2.19,0,0,0,3,1,263,Not In List,Sat. 17 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,2,0,0.2,0,0,0,3,0,24,Not In List,Sat. 17 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,0,0,0,0,0,3,0,0,Not In List,Sat. 17 Feb. 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,3,1,0,Not In List,Sat. 17 Feb. 2018,day
www.servicenow.com/search.html,0,0,0,0,INF,0,0,INF,3,1,0,Not In List,Sat. 17 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,4,4,5,3,0.1,0,0,0,7,4,24,::unspecified::,Sat. 17 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,2,2,2,1,0.09,0,0,0,7,2,11,::unspecified::,Sat. 17 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,1,0,0,0,0,7,1,0,::unspecified::,Sat. 17 Feb. 2018,day
,,,,,,,,,,,,ACCT0106566,Sat. 17 Feb. 2018,day
,,,,,,,,,,,,ACCT0080490,Sat. 17 Feb. 2018,day
,,,,,,,,,,,,ACCT0065581,Sat. 17 Feb. 2018,day
,,,,,,,,,,,,ACCT0000737,Sat. 17 Feb. 2018,day
,,,,,,,,,,,,ACCT0004149,Sat. 17 Feb. 2018,day
,,,,,,,,,,,,ACCT0047511,Sat. 17 Feb. 2018,day
,,,,,,,,,,,,ACCT0009231,Sat. 17 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,11,15,27,3,1.62,0,0,0,15,6,1456,ISP Visitor,Sun. 18 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,5,5,5,1,0.8,0,0,0,15,2,241,ISP Visitor,Sun. 18 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,3,4,6,0,7.02,0,2,50,15,0,1685,ISP Visitor,Sun. 18 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,3,3,4,0,0.48,0,0,0,15,0,86,ISP Visitor,Sun. 18 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,3,0,0.86,0,0,0,15,0,103,ISP Visitor,Sun. 18 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,2,2,2,0,0.53,0,0,0,15,0,63,ISP Visitor,Sun. 18 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,1,1,1,0,0,0,0,0,15,0,0,ISP Visitor,Sun. 18 Feb. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,15,2,0,ISP Visitor,Sun. 18 Feb. 2018,day
www.servicenow.com/lpdem/demonow.html,0,0,0,0,INF,0,0,INF,15,1,0,ISP Visitor,Sun. 18 Feb. 2018,day
www.servicenow.com/products/resource-management.html,0,0,0,0,INF,0,0,INF,15,1,0,ISP Visitor,Sun. 18 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,6,7,30,1,3.42,0,0,0,7,3,1436,Not In List,Sun. 18 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,4,5,28,0,1.65,0,0,0,7,0,494,Not In List,Sun. 18 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,2,4,8,0,6.85,0,3,75,7,0,1644,Not In List,Sun. 18 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,2,3,6,0,0.57,0,0,0,7,0,102,Not In List,Sun. 18 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,2,6,0,10.7,0,3,150,7,0,1284,Not In List,Sun. 18 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,2,4,0,0.51,0,2,100,7,0,61,Not In List,Sun. 18 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,0,0.23,0,0,0,7,0,14,Not In List,Sun. 18 Feb. 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,7,1,0,Not In List,Sun. 18 Feb. 2018,day
www.servicenow.com/search.html,0,0,0,0,INF,0,0,INF,7,1,0,Not In List,Sun. 18 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,7,7,10,3,0.39,0,0,0,11,6,164,::unspecified::,Sun. 18 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,7,1,0.4,0,0,0,11,2,48,::unspecified::,Sun. 18 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,2,4,0,2.43,0,0,0,11,2,292,::unspecified::,Sun. 18 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,1,0,0.57,0,0,0,11,1,34,::unspecified::,Sun. 18 Feb. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,11,2,0,::unspecified::,Sun. 18 Feb. 2018,day
info.servicenow.com/e/f2,0,0,0,0,INF,0,0,INF,11,1,0,::unspecified::,Sun. 18 Feb. 2018,day
www.servicenow.com/events.html,0,0,0,0,INF,0,0,INF,11,1,0,::unspecified::,Sun. 18 Feb. 2018,day
www.servicenow.com/lpayr/forrester-study-total-economic-impact-of-servicenow.html,0,0,0,0,INF,0,0,INF,11,1,0,::unspecified::,Sun. 18 Feb. 2018,day
,,,,,,,,,,,,ACCT0106566,Sun. 18 Feb. 2018,day
,,,,,,,,,,,,ACCT0080490,Sun. 18 Feb. 2018,day
,,,,,,,,,,,,ACCT0065581,Sun. 18 Feb. 2018,day
,,,,,,,,,,,,ACCT0000737,Sun. 18 Feb. 2018,day
,,,,,,,,,,,,ACCT0004149,Sun. 18 Feb. 2018,day
,,,,,,,,,,,,ACCT0047511,Sun. 18 Feb. 2018,day
,,,,,,,,,,,,ACCT0009231,Sun. 18 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,64,67,101,40,1.37,0,0,0,83,52,5504,ISP Visitor,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,14,14,29,4,1.25,0,0,0,83,5,1051,ISP Visitor,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,7,7,26,2,2.19,0,0,0,83,3,918,ISP Visitor,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,5,5,16,0,1.24,0,0,0,83,0,373,ISP Visitor,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,5,5,7,1,0.25,0,2,40,83,1,76,ISP Visitor,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,4,4,16,0,3.31,0,0,0,83,0,795,ISP Visitor,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,3,3,6,0,0.22,0,3,100,83,0,40,ISP Visitor,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,1,1,1,0,0.27,0,0,0,83,0,16,ISP Visitor,Mon. 19 Feb. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,83,6,0,ISP Visitor,Mon. 19 Feb. 2018,day
www.servicenow.com/lpebk/consumerizing-the-employee.html,0,0,0,0,INF,0,0,INF,83,1,0,ISP Visitor,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,16,17,58,6,1.1,0,0,0,24,12,1124,Not In List,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,9,11,41,1,2.92,0,0,0,24,3,1930,Not In List,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,6,6,12,0,0.53,0,0,0,24,1,192,Not In List,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,5,5,15,0,1.09,0,0,0,24,1,326,Not In List,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,4,4,10,0,3.91,0,5,125,24,0,939,Not In List,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,3,3,7,0,0.46,0,0,0,24,0,83,Not In List,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,3,3,5,0,1.1,0,1,33.33,24,0,198,Not In List,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,1,1,2,0,7.08,0,1,100,24,0,425,Not In List,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,1,1,2,0,0.6,0,1,100,24,0,36,Not In List,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,1,0,6.9,0,0,0,24,0,414,Not In List,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,21,22,41,9,1.83,0,0,0,29,22,2412,::unspecified::,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,4,4,13,1,0.42,0,0,0,29,4,100,::unspecified::,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,2,2,0,0,0,0,29,2,0,::unspecified::,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,5,0,0.77,0,0,0,29,1,46,::unspecified::,Mon. 19 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,3,0,1.43,0,0,0,29,1,86,::unspecified::,Mon. 19 Feb. 2018,day
